[2025-02-20 23:45:21,414:INFO:main:Welcome !!]
[2025-02-28 17:48:57,965:INFO:data_ingestion:Download data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-02-28 17:49:03,306:INFO:main:Stage Data Ingestion stage completed]
[2025-02-28 17:49:03,307:INFO:main: stage Prepare base model  started]
[2025-02-28 17:49:03,310:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 17:49:03,315:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 17:49:03,319:INFO:common:created directory at: artifacts]
[2025-02-28 17:49:03,322:INFO:common:created directory at: artifacts/prepare_base_model]
[2025-02-28 17:49:15,518:INFO:main:Stage Prepare base model completed]
[2025-02-28 17:49:15,519:INFO:main: stage Training  started]
[2025-02-28 17:49:15,530:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 17:49:15,547:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 17:49:15,551:INFO:common:created directory at: artifacts]
[2025-02-28 17:49:15,555:INFO:common:created directory at: artifacts/training]
[2025-02-28 17:50:46,722:INFO:main:Stage Training completed]
[2025-02-28 17:50:46,722:INFO:main: stage Evaluation stage  started]
[2025-02-28 17:50:46,728:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-02-28 17:50:46,734:INFO:common:yaml file :params.yaml loaded succfully]
[2025-02-28 17:50:46,738:INFO:common:created directory at: artifacts]
[2025-02-28 17:50:50,820:INFO:common:json file saved at:scores.json]
[2025-02-28 17:50:51,113:INFO:_client:HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"]
[2025-02-28 17:50:51,117:INFO:helpers:Accessing as RymTangour]
[2025-02-28 17:50:51,495:INFO:_client:HTTP Request: GET https://dagshub.com/api/v1/repos/RymTangour/Kideny_Disease_Classification "HTTP/1.1 200 OK"]
[2025-02-28 17:50:51,808:INFO:_client:HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"]
[2025-02-28 17:50:51,811:INFO:helpers:Initialized MLflow to track repo "RymTangour/Kideny_Disease_Classification"]
[2025-02-28 17:50:51,812:INFO:helpers:Repository RymTangour/Kideny_Disease_Classification initialized!]
[2025-03-01 13:44:56,969:INFO:main: stage Data Ingestion stage  started]
[2025-03-01 13:44:56,981:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-03-01 13:44:57,004:INFO:common:yaml file :params.yaml loaded succfully]
[2025-03-01 13:44:57,006:INFO:common:created directory at: artifacts]
[2025-03-01 13:44:57,010:INFO:common:created directory at: artifacts/data_ingestion]
[2025-03-01 13:44:57,049:INFO:data_ingestion:Downloading data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-03-01 13:48:19,869:INFO:data_ingestion:Download data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-03-01 13:48:27,924:INFO:main:Stage Data Ingestion stage completed]
[2025-03-01 13:48:27,925:INFO:main: stage Prepare base model  started]
[2025-03-01 13:48:27,940:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-03-01 13:48:27,952:INFO:common:yaml file :params.yaml loaded succfully]
[2025-03-01 13:48:27,967:INFO:common:created directory at: artifacts]
[2025-03-01 13:48:27,977:INFO:common:created directory at: artifacts/prepare_base_model]
[2025-03-01 13:48:38,247:INFO:main:Stage Prepare base model completed]
[2025-03-01 13:48:38,257:INFO:main: stage Training  started]
[2025-03-01 13:48:38,265:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-03-01 13:48:38,288:INFO:common:yaml file :params.yaml loaded succfully]
[2025-03-01 13:48:38,294:INFO:common:created directory at: artifacts]
[2025-03-01 13:48:38,301:INFO:common:created directory at: artifacts/training]
[2025-03-01 13:50:02,716:INFO:main:Stage Training completed]
[2025-03-01 13:50:02,716:INFO:main: stage Evaluation stage  started]
[2025-03-01 13:50:02,718:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-03-01 13:50:02,721:INFO:common:yaml file :params.yaml loaded succfully]
[2025-03-01 13:50:02,723:INFO:common:created directory at: artifacts]
[2025-03-01 13:50:05,685:INFO:common:json file saved at:scores.json]
[2025-03-01 13:50:06,209:INFO:_client:HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"]
[2025-03-01 13:50:06,214:INFO:helpers:Accessing as RymTangour]
[2025-03-01 13:50:06,724:INFO:_client:HTTP Request: GET https://dagshub.com/api/v1/repos/RymTangour/Kideny_Disease_Classification "HTTP/1.1 200 OK"]
[2025-03-01 13:50:07,123:INFO:_client:HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"]
[2025-03-01 13:50:07,125:INFO:helpers:Initialized MLflow to track repo "RymTangour/Kideny_Disease_Classification"]
[2025-03-01 13:50:07,126:INFO:helpers:Repository RymTangour/Kideny_Disease_Classification initialized!]
[2025-03-01 14:37:44,984:INFO:main: stage Data Ingestion stage  started]
[2025-03-01 14:37:45,009:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-03-01 14:37:45,029:INFO:common:yaml file :params.yaml loaded succfully]
[2025-03-01 14:37:45,032:INFO:common:created directory at: artifacts]
[2025-03-01 14:37:45,037:INFO:common:created directory at: artifacts/data_ingestion]
[2025-03-01 14:37:45,041:INFO:data_ingestion:Downloading data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-03-01 14:42:08,075:INFO:data_ingestion:Download data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2025-03-01 14:42:18,612:INFO:main:Stage Data Ingestion stage completed]
[2025-03-01 14:42:18,613:INFO:main: stage Prepare base model  started]
[2025-03-01 14:42:18,617:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-03-01 14:42:18,621:INFO:common:yaml file :params.yaml loaded succfully]
[2025-03-01 14:42:18,623:INFO:common:created directory at: artifacts]
[2025-03-01 14:42:18,626:INFO:common:created directory at: artifacts/prepare_base_model]
[2025-03-01 14:42:28,264:INFO:main:Stage Prepare base model completed]
[2025-03-01 14:42:28,265:INFO:main: stage Training  started]
[2025-03-01 14:42:28,271:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-03-01 14:42:28,277:INFO:common:yaml file :params.yaml loaded succfully]
[2025-03-01 14:42:28,280:INFO:common:created directory at: artifacts]
[2025-03-01 14:42:28,284:INFO:common:created directory at: artifacts/training]
[2025-03-01 14:43:47,488:INFO:main:Stage Training completed]
[2025-03-01 14:43:47,488:INFO:main: stage Evaluation stage  started]
[2025-03-01 14:43:47,494:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-03-01 14:43:47,500:INFO:common:yaml file :params.yaml loaded succfully]
[2025-03-01 14:43:47,503:INFO:common:created directory at: artifacts]
[2025-03-01 14:43:50,964:INFO:common:json file saved at:scores.json]
[2025-03-01 14:43:51,536:INFO:_client:HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"]
[2025-03-01 14:43:51,539:INFO:helpers:Accessing as RymTangour]
[2025-03-01 14:43:52,054:INFO:_client:HTTP Request: GET https://dagshub.com/api/v1/repos/RymTangour/Kideny_Disease_Classification "HTTP/1.1 200 OK"]
[2025-03-01 14:43:52,452:INFO:_client:HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"]
[2025-03-01 14:43:52,456:INFO:helpers:Initialized MLflow to track repo "RymTangour/Kideny_Disease_Classification"]
[2025-03-01 14:43:52,458:INFO:helpers:Repository RymTangour/Kideny_Disease_Classification initialized!]
[2025-03-01 15:10:07,684:WARNING:connectionpool:Retrying (Retry(total=6, connect=7, read=6, redirect=7, status=7)) after connection broken by 'TimeoutError('The write operation timed out')': /RymTangour/Kideny_Disease_Classification.mlflow/api/2.0/mlflow-artifacts/artifacts/a86bfbcd9098411f95a8c8439f64c854/34643c8284394131854467eac4133df0/artifacts/model/data/model.keras]
[2025-03-01 15:10:22,402:WARNING:connectionpool:Retrying (Retry(total=5, connect=6, read=6, redirect=7, status=7)) after connection broken by 'NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f89f79338c0>: Failed to resolve 'dagshub.com' ([Errno -3] Temporary failure in name resolution)")': /RymTangour/Kideny_Disease_Classification.mlflow/api/2.0/mlflow-artifacts/artifacts/a86bfbcd9098411f95a8c8439f64c854/34643c8284394131854467eac4133df0/artifacts/model/data/model.keras]
[2025-03-01 15:10:41,257:WARNING:connectionpool:Retrying (Retry(total=4, connect=5, read=6, redirect=7, status=7)) after connection broken by 'NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f892c58ecc0>: Failed to resolve 'dagshub.com' ([Errno -3] Temporary failure in name resolution)")': /RymTangour/Kideny_Disease_Classification.mlflow/api/2.0/mlflow-artifacts/artifacts/a86bfbcd9098411f95a8c8439f64c854/34643c8284394131854467eac4133df0/artifacts/model/data/model.keras]
[2025-03-01 15:11:07,904:WARNING:connectionpool:Retrying (Retry(total=3, connect=4, read=6, redirect=7, status=7)) after connection broken by 'NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f892c58eea0>: Failed to resolve 'dagshub.com' ([Errno -3] Temporary failure in name resolution)")': /RymTangour/Kideny_Disease_Classification.mlflow/api/2.0/mlflow-artifacts/artifacts/a86bfbcd9098411f95a8c8439f64c854/34643c8284394131854467eac4133df0/artifacts/model/data/model.keras]
[2025-03-01 15:11:50,032:WARNING:connectionpool:Retrying (Retry(total=2, connect=3, read=6, redirect=7, status=7)) after connection broken by 'NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f892c58f080>: Failed to resolve 'dagshub.com' ([Errno -3] Temporary failure in name resolution)")': /RymTangour/Kideny_Disease_Classification.mlflow/api/2.0/mlflow-artifacts/artifacts/a86bfbcd9098411f95a8c8439f64c854/34643c8284394131854467eac4133df0/artifacts/model/data/model.keras]
[2025-03-01 15:13:04,850:WARNING:connectionpool:Retrying (Retry(total=1, connect=2, read=6, redirect=7, status=7)) after connection broken by 'NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f892c58f260>: Failed to resolve 'dagshub.com' ([Errno -3] Temporary failure in name resolution)")': /RymTangour/Kideny_Disease_Classification.mlflow/api/2.0/mlflow-artifacts/artifacts/a86bfbcd9098411f95a8c8439f64c854/34643c8284394131854467eac4133df0/artifacts/model/data/model.keras]
[2025-03-01 15:15:14,865:WARNING:connectionpool:Retrying (Retry(total=0, connect=1, read=6, redirect=7, status=7)) after connection broken by 'NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f892c58f440>: Failed to resolve 'dagshub.com' ([Errno -3] Temporary failure in name resolution)")': /RymTangour/Kideny_Disease_Classification.mlflow/api/2.0/mlflow-artifacts/artifacts/a86bfbcd9098411f95a8c8439f64c854/34643c8284394131854467eac4133df0/artifacts/model/data/model.keras]
[2025-03-01 15:15:34,922:WARNING:connectionpool:Retrying (Retry(total=6, connect=6, read=7, redirect=7, status=7)) after connection broken by 'NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f892c5b0410>: Failed to resolve 'dagshub.com' ([Errno -3] Temporary failure in name resolution)")': /RymTangour/Kideny_Disease_Classification.mlflow/api/2.0/mlflow/runs/get?run_uuid=34643c8284394131854467eac4133df0&run_id=34643c8284394131854467eac4133df0]
[2025-03-01 15:15:49,412:WARNING:connectionpool:Retrying (Retry(total=5, connect=5, read=7, redirect=7, status=7)) after connection broken by 'NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f892c5b0680>: Failed to resolve 'dagshub.com' ([Errno -3] Temporary failure in name resolution)")': /RymTangour/Kideny_Disease_Classification.mlflow/api/2.0/mlflow/runs/get?run_uuid=34643c8284394131854467eac4133df0&run_id=34643c8284394131854467eac4133df0]
[2025-03-01 15:16:08,191:WARNING:connectionpool:Retrying (Retry(total=4, connect=4, read=7, redirect=7, status=7)) after connection broken by 'NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f892c5b0860>: Failed to resolve 'dagshub.com' ([Errno -3] Temporary failure in name resolution)")': /RymTangour/Kideny_Disease_Classification.mlflow/api/2.0/mlflow/runs/get?run_uuid=34643c8284394131854467eac4133df0&run_id=34643c8284394131854467eac4133df0]
[2025-03-01 15:16:34,501:WARNING:connectionpool:Retrying (Retry(total=3, connect=3, read=7, redirect=7, status=7)) after connection broken by 'NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f892c5b0a40>: Failed to resolve 'dagshub.com' ([Errno -3] Temporary failure in name resolution)")': /RymTangour/Kideny_Disease_Classification.mlflow/api/2.0/mlflow/runs/get?run_uuid=34643c8284394131854467eac4133df0&run_id=34643c8284394131854467eac4133df0]
[2025-03-01 15:32:47,851:WARNING:connectionpool:Retrying (Retry(total=2, connect=2, read=7, redirect=7, status=7)) after connection broken by 'NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f892c5b0c20>: Failed to resolve 'dagshub.com' ([Errno -3] Temporary failure in name resolution)")': /RymTangour/Kideny_Disease_Classification.mlflow/api/2.0/mlflow/runs/get?run_uuid=34643c8284394131854467eac4133df0&run_id=34643c8284394131854467eac4133df0]
[2025-03-01 15:34:02,832:WARNING:connectionpool:Retrying (Retry(total=1, connect=1, read=7, redirect=7, status=7)) after connection broken by 'NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7f892c5b0e00>: Failed to resolve 'dagshub.com' ([Errno -3] Temporary failure in name resolution)")': /RymTangour/Kideny_Disease_Classification.mlflow/api/2.0/mlflow/runs/get?run_uuid=34643c8284394131854467eac4133df0&run_id=34643c8284394131854467eac4133df0]
[2025-03-01 16:24:13,349:INFO:main: stage Data Ingestion stage  started]
[2025-03-01 16:24:13,352:INFO:common:yaml file :config/config.yaml loaded succfully]
[2025-03-01 16:24:13,355:INFO:common:yaml file :params.yaml loaded succfully]
[2025-03-01 16:24:13,356:INFO:common:created directory at: artifacts]
[2025-03-01 16:24:13,362:INFO:common:created directory at: artifacts/data_ingestion]
[2025-03-01 16:24:13,366:INFO:data_ingestion:Downloading data from https://drive.google.com/file/d/1g0FAt3OgF4BOqwvxBEMCHJ04FaypAALz/view?usp=sharing into file artifacts/data_ingestion/data.zip]
